<<<<<<< HEAD
ID_Categoria,ID_Empleado,Nº Inventario,Nº Activo Fijo,Nombre,Marca,Modelo,Nº Serie,Descripción,Precio,Fecha de compra,Foto,Observaciones
3,2,2,1,5.00E+11,51510020017,CPU                                                                                                 ,INSPIRON 630   ,DELL                                              ,GJPPQL1           ,Sin descripción,2729.4,9/22/2015,Sin foto,Observación de prueba
3,8,15,1,5.00E+11,51510026897,MONITOR DE COMPUTADORA DE 19 PANTALLA ANCHA  VGA/DVI                                            ,E1911          ,DELL                                              ,351U              ,Sin descripción,2774.7,9/22/2015,Sin foto,Observación de prueba
3,8,15,1,5.00E+11,51510026903,MONITOR DE COMPUTADORA DE 19 PANTALLA ANCHA  VGA/DVI                                            ,DELL           ,E1911                                             ,CNONO1VP6418022T34,Sin descripción,2820,9/22/2015,Sin foto,Observación de prueba
3,8,15,1,5.00E+11,51510026904,MONITOR DE COMPUTADORA DE 19 PANTALLA ANCHA  VGA/DVI                                            ,E1911          ,DELL                                              ,34SU              ,Sin descripción,2865.3,9/22/2015,Sin foto,Observación de prueba
3,8,15,1,5.00E+11,51510026905,MONITOR DE COMPUTADORA DE 19 PANTALLA ANCHA  VGA/DVI                                            ,E1911          ,DELL                                              ,CNONO1VP6418022T35,Sin descripción,2910.6,9/22/2015,Sin foto,Observación de prueba
3,2,3,1,5.00E+11,51510048894,COMPUTADORA PORTATIL                                                                                ,APPLE          ,MACBOOK PRO 13                                   ,FVFZ81GGL414      ,Sin descripción,2955.9,9/22/2015,Sin foto,Observación de prueba
3,2,3,1,5.00E+11,51510048895,COMPUTADORA PORTATIL                                                                                ,APPLE          ,MACBOOK AIR 13                                   ,FVFZ80F9J1WT      ,Sin descripción,3001.2,9/22/2015,Sin foto,Observación de prueba
3,2,3,1,5.00E+11,51510048896,COMPUTADORA PORTATIL                                                                                ,APPLE          ,MACBOOK AIR 13                                   ,FVFZ80FAJ1WT      ,Sin descripción,3046.5,9/22/2015,Sin foto,Observación de prueba
2,14,25,1,1.01E+11,51110163814,TABURETE                                                                                            ,ALBAR          ,PUFF                                              ,GENERICO          ,Sin descripción,3091.8,9/22/2015,Sin foto,Observación de prueba
3,2,3,1,5.00E+11,51510048995,COMPUTADORA PORTATIL                                                                                ,MSI            ,GF63 8RD-640MX                                    ,K1903N0057993     ,Sin descripción,3137.1,9/22/2015,Sin foto,Observación de prueba
3,2,3,1,5.00E+11,51510048996,COMPUTADORA PORTATIL                                                                                ,MSI            ,GF63 8RD-640MX                                    ,K1903N0058053     ,Sin descripción,3182.4,9/22/2015,Sin foto,Observación de prueba
3,2,3,1,5.00E+11,51510049309,COMPUTADORA PORTATIL                                                                                ,ACER           ,NX-H2BAL-024                                      ,NXH2BAL02490709EC6,Sin descripción,3227.7,9/22/2015,Sin foto,Observación de prueba
3,2,3,1,5.00E+11,51510049310,COMPUTADORA PORTATIL                                                                                ,ACER           ,NX-H2BAL-024                                      ,NXH2BAL02490709E62,Sin descripción,3273,9/22/2015,Sin foto,Observación de prueba
3,24,1,1,5.00E+11,51510049018,SEGUIDOR DE OJOS                                                                                    ,TOBBI EYE      ,TRACKER 4C-PC                                     ,STANDARD          ,Sin descripción,3318.3,9/22/2015,Sin foto,Observación de prueba
3,25,56,1,5.00E+11,51510049019,DIADEMA                                                                                             ,NEUROSKY       ,MOBILE 2                                          ,STANDARD          ,Sin descripción,3363.6,9/22/2015,Sin foto,Observación de prueba
2,20,43,1,1.01E+11,51110163847,MODULO DE TRES MESAS                                                                                ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3408.9,9/22/2015,Sin foto,Observación de prueba
2,20,43,1,1.01E+11,51110163848,MODULO DE TRES MESAS                                                                                ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3454.2,9/22/2015,Sin foto,Observación de prueba
2,20,43,1,1.01E+11,51110163855,MESA                                                                                                ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3499.5,9/22/2015,Sin foto,Observación de prueba
2,20,43,1,1.01E+11,51110163856,MESA                                                                                                ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3544.8,9/22/2015,Sin foto,Observación de prueba
2,21,51,1,1.01E+11,51110163849,SILLA RESPALDO GIRATORIO                                                                            ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3590.1,9/22/2015,Sin foto,Observación de prueba
2,21,51,1,1.01E+11,51110163850,SILLA RESPALDO GIRATORIO                                                                            ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3635.4,9/22/2015,Sin foto,Observación de prueba
2,21,51,1,1.01E+11,51110163851,SILLA RESPALDO GIRATORIA                                                                            ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3680.7,9/22/2015,Sin foto,Observación de prueba
2,21,51,1,1.01E+11,51110163852,SILLA RESPALDO GIRATORIA                                                                            ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3726,9/22/2015,Sin foto,Observación de prueba
2,21,51,1,1.01E+11,51110163853,SILLA RESPALDO GIRATORIA                                                                            ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3771.3,9/22/2015,Sin foto,Observación de prueba
2,21,51,1,1.01E+11,51110163854,SILLA RESPALDO GIRATORIA                                                                            ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3816.6,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110163837,SILLA                                                                                               ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3861.9,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110163838,SILLA                                                                                               ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3907.2,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110163839,SILLA                                                                                               ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3952.5,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110163840,SILLA                                                                                               ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,3997.8,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110163841,SILLA                                                                                               ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4043.1,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110163842,SILLA                                                                                               ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4088.4,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110163843,SILLA                                                                                               ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4133.7,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110163844,SILLA                                                                                               ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4179,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110163845,SILLA                                                                                               ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4224.3,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110163846,SILLA                                                                                               ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4269.6,9/22/2015,Sin foto,Observación de prueba
3,2,5,1,5.00E+11,51510047016,Kit raspberry                                                                                       ,RASPBERRY      ,PI3 B                                             ,05801N2W          ,Sin descripción,4314.9,9/22/2015,Sin foto,Observación de prueba
3,2,5,1,5.00E+11,51510047017,Kit raspberry                                                                                       ,RASPBERRY      ,PI3 B                                             ,09001N2W          ,Sin descripción,4360.2,9/22/2015,Sin foto,Observación de prueba
3,2,5,1,5.00E+11,51510047018,Kit raspberry                                                                                       ,RASPBERRY      ,PI3 B                                             ,07101N2W          ,Sin descripción,4405.5,9/22/2015,Sin foto,Observación de prueba
3,2,5,1,5.00E+11,51510047019,Kit raspberry                                                                                       ,RASPBERRY      ,PI3 B                                             ,03001N2W          ,Sin descripción,4450.8,9/22/2015,Sin foto,Observación de prueba
2,26,54,1,1.00E+11,51110122268,ANAQUEL DE MADERA MUEBLE PARA  CAFE MIDE 60X75                                                      ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,4496.1,9/22/2015,Sin foto,Observación de prueba
2,16,32,1,1.00E+11,51110134605,ARCHIVERO METALICO  METALICO                                                                        ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4541.4,9/22/2015,Sin foto,Observación de prueba
2,16,32,1,1.00E+11,51110134606,ARCHIVERO METALICO  METALICO                                                                        ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4586.7,9/22/2015,Sin foto,Observación de prueba
2,16,32,1,1.00E+11,51110134607,ARCHIVERO METALICO  METALICO                                                                        ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4632,9/22/2015,Sin foto,Observación de prueba
2,16,32,1,1.00E+11,51110134608,ARCHIVERO METALICO  METALICO                                                                        ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4677.3,9/22/2015,Sin foto,Observación de prueba
2,16,32,1,1.00E+11,51110134609,ARCHIVERO METALICO  METALICO                                                                        ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4722.6,9/22/2015,Sin foto,Observación de prueba
2,16,32,1,1.00E+11,51110134610,ARCHIVERO METALICO  METALICO                                                                        ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4767.9,9/22/2015,Sin foto,Observación de prueba
2,16,32,1,1.00E+11,51110134611,ARCHIVERO METALICO  METALICO                                                                        ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4813.2,9/22/2015,Sin foto,Observación de prueba
2,16,32,1,1.00E+11,51110134612,ARCHIVERO METALICO  METALICO                                                                        ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4858.5,9/22/2015,Sin foto,Observación de prueba
2,16,32,1,1.00E+11,51110134613,ARCHIVERO METALICO  METALICO                                                                        ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4903.8,9/22/2015,Sin foto,Observación de prueba
2,16,32,1,1.00E+11,51110134614,ARCHIVERO METALICO  METALICO                                                                        ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,4949.1,9/22/2015,Sin foto,Observación de prueba
2,15,28,1,1.01E+11,51110122269,ESCRITORIO DE MADERA  EN ESCUADRA 1.50X1.80X.75                                                     ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,4994.4,9/22/2015,Sin foto,Observación de prueba
2,15,28,1,1.01E+11,51110122270,ESCRITORIO DE MADERA  EN ESCUADRA 1.50X1.80X.75                                                     ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5039.7,9/22/2015,Sin foto,Observación de prueba
2,15,28,1,1.01E+11,51110122271,ESCRITORIO DE MADERA  EN ESCUADRA 1.50X1.80X.75                                                     ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5085,9/22/2015,Sin foto,Observación de prueba
2,15,28,1,1.01E+11,51110122272,ESCRITORIO DE MADERA  EN ESCUADRA 1.50X1.80X.75                                                     ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5130.3,9/22/2015,Sin foto,Observación de prueba
2,15,28,1,1.01E+11,51110122273,ESCRITORIO DE MADERA  EN ESCUADRA 1.50X1.80X.75                                                     ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5175.6,9/22/2015,Sin foto,Observación de prueba
2,15,28,1,1.01E+11,51110122275,ESCRITORIO DE MADERA  EN ESCUADRA 1.50X1.80X.75                                                     ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5220.9,9/22/2015,Sin foto,Observación de prueba
2,15,28,1,1.01E+11,51110122276,ESCRITORIO DE MADERA  EN ESCUADRA 1.50X1.80X.75                                                     ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5266.2,9/22/2015,Sin foto,Observación de prueba
2,15,28,1,1.01E+11,51110122277,ESCRITORIO DE MADERA  EN ESCUADRA 1.50X1.80X.75                                                     ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5311.5,9/22/2015,Sin foto,Observación de prueba
2,15,28,1,1.01E+11,51110122253,ESCRITORIO DE MADERA  EN ESCUADRA 1.90X1.80X.75                                                     ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5356.8,9/22/2015,Sin foto,Observación de prueba
2,15,28,1,1.01E+11,51110122254,ESCRITORIO DE MADERA  EN ESCUADRA 1.90X1.80X.75                                                     ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5402.1,9/22/2015,Sin foto,Observación de prueba
2,15,29,1,1.01E+11,51110134604,ESCRITORIO METALICO ESTACION DE TRABAJO                                                             ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,5447.4,9/22/2015,Sin foto,Observación de prueba
2,19,39,1,1.01E+11,51110089879,LIBRERO DE MADERA  BAJO DE .80 X .50 X .75 ABIERTO CON ENTREPAÑOS CO                                ,OFIPLAN        ,GENERICO                                          ,GENERICO          ,Sin descripción,5492.7,9/22/2015,Sin foto,Observación de prueba
2,19,40,1,1.01E+11,51110090027,LIBRERO DE MADERA  MODULAR DE  .80 X .35 X 1.80 SIN PUERTAS CON 5 EN                                ,GENERICO       ,OFIPLAN                                           ,GENERICO          ,Sin descripción,5538,9/22/2015,Sin foto,Observación de prueba
2,19,40,1,1.01E+11,51110090033,LIBRERO DE MADERA  MODULAR DE  .80 X .35 X 1.80 SIN PUERTAS CON 5 EN                                ,GENERICO       ,OFIPLAN                                           ,GENERICO          ,Sin descripción,5583.3,9/22/2015,Sin foto,Observación de prueba
2,19,41,1,1.01E+11,51110122278,LIBRERO DE MADERA  PARED SIN  PUERTAS                                                               ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5628.6,9/22/2015,Sin foto,Observación de prueba
2,19,41,1,1.01E+11,51110122279,LIBRERO DE MADERA  PARED SIN  PUERTAS                                                               ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5673.9,9/22/2015,Sin foto,Observación de prueba
2,19,41,1,1.01E+11,51110122280,LIBRERO DE MADERA  PARED SIN  PUERTAS                                                               ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5719.2,9/22/2015,Sin foto,Observación de prueba
2,19,41,1,1.01E+11,51110122282,LIBRERO DE MADERA  PARED SIN  PUERTAS                                                               ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5764.5,9/22/2015,Sin foto,Observación de prueba
2,19,41,1,1.01E+11,51110122283,LIBRERO DE MADERA  PARED SIN  PUERTAS                                                               ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5809.8,9/22/2015,Sin foto,Observación de prueba
2,19,41,1,1.01E+11,51110122284,LIBRERO DE MADERA  PARED SIN  PUERTAS                                                               ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5855.1,9/22/2015,Sin foto,Observación de prueba
2,19,41,1,1.01E+11,51110122285,LIBRERO DE MADERA  PARED SIN  PUERTAS                                                               ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5900.4,9/22/2015,Sin foto,Observación de prueba
2,19,41,1,1.01E+11,51110122286,LIBRERO DE MADERA  PARED SIN  PUERTAS                                                               ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5945.7,9/22/2015,Sin foto,Observación de prueba
2,19,41,1,1.01E+11,51110122287,LIBRERO DE MADERA  PARED SIN  PUERTAS                                                               ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,5991,9/22/2015,Sin foto,Observación de prueba
2,19,41,1,1.01E+11,51110122288,LIBRERO DE MADERA  PARED SIN  PUERTAS                                                               ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,6036.3,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110033608,SILLA METALICA DE POLIPROPILENO SIN TAPIZ                                                           ,SG             ,MOBILIARIO                                        ,GENERICO          ,Sin descripción,6081.6,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035294,SILLA METALICA OPERATIVA CON RODAJAS  SIN BRAZOS,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6126.9,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035299,SILLA METALICA OPERATIVA CON RODAJAS CON BRAZOS EN ACERO TIPO ALA                                   ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6172.2,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035300,SILLA METALICA OPERATIVA CON RODAJAS CON BRAZOS EN ACERO TIPO ALA                                   ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6217.5,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035301,SILLA METALICA OPERATIVA CON RODAJAS CON BRAZOS EN ACERO TIPO ALA                                   ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6262.8,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035302,SILLA METALICA OPERATIVA CON RODAJAS CON BRAZOS EN ACERO TIPO ALA                                   ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6308.1,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035304,SILLA METALICA OPERATIVA CON RODAJAS CON BRAZOS EN ACERO TIPO ALA                                   ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6353.4,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035305,SILLA METALICA OPERATIVA CON RODAJAS CON BRAZOS EN ACERO TIPO ALA                                   ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6398.7,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035351,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6444,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035352,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6489.3,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035353,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6534.6,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035354,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6579.9,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035355,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6625.2,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035356,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6670.5,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035358,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6715.8,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035359,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6761.1,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035360,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6806.4,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035366,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6851.7,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035367,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6897,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035378,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6942.3,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035380,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,6987.6,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035381,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,7032.9,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035383,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,7078.2,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110035385,SILLA METALICA  DE VISITA  SIN BRAZOS ESTRUCTURA TUBULAR OVALADA                                    ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,7123.5,9/22/2015,Sin foto,Observación de prueba
2,21,53,1,1.01E+11,51110122257,SILLA METALICA SECRETARIAL                                                                          ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7168.8,9/22/2015,Sin foto,Observación de prueba
2,21,53,1,1.01E+11,51110122258,SILLA METALICA SECRETARIAL                                                                          ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7214.1,9/22/2015,Sin foto,Observación de prueba
2,21,53,1,1.01E+11,51110122259,SILLA METALICA SECRETARIAL                                                                          ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7259.4,9/22/2015,Sin foto,Observación de prueba
2,21,53,1,1.01E+11,51110122260,SILLA METALICA SECRETARIAL                                                                          ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7304.7,9/22/2015,Sin foto,Observación de prueba
2,21,53,1,1.01E+11,51110122261,SILLA METALICA SECRETARIAL                                                                          ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7350,9/22/2015,Sin foto,Observación de prueba
2,21,53,1,1.01E+11,51110122262,SILLA METALICA SECRETARIAL                                                                          ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7395.3,9/22/2015,Sin foto,Observación de prueba
2,21,53,1,1.01E+11,51110122263,SILLA METALICA SECRETARIAL                                                                          ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7440.6,9/22/2015,Sin foto,Observación de prueba
2,21,53,1,1.01E+11,51110122264,SILLA METALICA SECRETARIAL                                                                          ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7485.9,9/22/2015,Sin foto,Observación de prueba
2,21,53,1,1.01E+11,51110122265,SILLA METALICA SECRETARIAL                                                                          ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7531.2,9/22/2015,Sin foto,Observación de prueba
2,21,53,1,1.01E+11,51110122266,SILLA METALICA SECRETARIAL                                                                          ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7576.5,9/22/2015,Sin foto,Observación de prueba
2,21,53,1,1.01E+11,51110122267,SILLA METALICA SECRETARIAL                                                                          ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7621.8,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110122290,SILLA METALICA DE VISITA                                                                            ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7667.1,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110122291,SILLA METALICA DE VISITA                                                                            ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7712.4,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110122292,SILLA METALICA DE VISITA                                                                            ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7757.7,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110122293,SILLA METALICA DE VISITA                                                                            ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7803,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110122295,SILLA METALICA DE VISITA                                                                            ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7848.3,9/22/2015,Sin foto,Observación de prueba
2,21,49,1,1.01E+11,51110122296,SILLA METALICA DE VISITA                                                                            ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,7893.6,9/22/2015,Sin foto,Observación de prueba
2,14,24,1,1.01E+11,51110035316,SILLON METALICO CON MECANISMO RECLINABLE CON BRAZOS DE ACERO TIPO                                   ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,7938.9,9/22/2015,Sin foto,Observación de prueba
2,14,24,1,1.01E+11,51110035330,SILLON METALICO CON MECANISMO RECLINABLE CON BRAZOS DE ACERO TIPO                                   ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,7984.2,9/22/2015,Sin foto,Observación de prueba
3,12,11,1,2.00E+11,56510002126,APARATO TELEFONICO CON FUENTE DE ALIMENTACION DE ENERGIA                                            ,4018,ALCATEL                                           ,FCN00908506512    ,Sin descripción,8029.5,9/22/2015,Sin foto,Observación de prueba
2,18,37,1,3.00E+11,52910006836,PINTARRON AVANTE CUADRICULADO DE 1.50X90 CM                                                         ,GENERICO       ,GENERICO                                          ,GENERICO          ,Sin descripción,8074.8,9/22/2015,Sin foto,Observación de prueba
2,20,42,1,3.01E+11,51110122255,MESAS REDONDAS DE 1.20 X 75                                                                         ,GENERICO       ,GENERICO                                          ,                  ,Sin descripción,8120.1,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510023935,CPU                                                                                                 ,HX4130         ,LANIX                                             ,1105980174,Sin descripción,8165.4,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510026883,CPU VOSTRO 260 ST                                                                                   ,VOSTRO 260 ST  ,DELL                                              ,CZF7NS1           ,Sin descripción,8210.7,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510026890,CPU VOSTRO 260 ST                                                                                   ,VOSTRO 260     ,DELL                                              ,CZG8NS1           ,Sin descripción,8256,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510026892,CPU VOSTRO 260 ST                                                                                   ,VOSTRO 260     ,DELL                                              ,CZGFNS1           ,Sin descripción,8301.3,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510028814,CPU                                                                                                 ,TITAN HX4210   ,LANIX                                             ,4.17E+17,Sin descripción,8346.6,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510028815,CPU                                                                                                 ,TITAN HX4210   ,LANIX                                             ,4.17E+17,Sin descripción,8391.9,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510028816,CPU                                                                                                 ,TITAN HX4210   ,LANIX                                             ,4.17E+17,Sin descripción,8437.2,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510028820,CPU                                                                                                 ,TITAN HX4210   ,LANIX                                             ,4.17E+17,Sin descripción,8482.5,9/22/2015,Sin foto,Observación de prueba
